id,job_id,link,job_title,job_location,company_name,num_applicants,posted_date,job_description,company_emails,job_poster_name,application_type,applied
25,3673748916,https://www.linkedin.com/jobs/view/3673748916/?eBP=JOB_SEARCH_ORGANIC&refId=hxdjai%2F0njHMiuJGKIINsg%3D%3D&trackingId=voIjLLYf8pTr4ibgdA4Chw%3D%3D&trk=flagship3_search_srp_jobs,Senior Projektmanager Digital Solutions (all genders),berlin,Mazars in Germany,35 applicants,3 weeks ago,see link directly,[],Kristin El Ghoul,internal,False
26,3677912486,https://www.linkedin.com/jobs/view/3677912486/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=HTcFwQVb3BfTxBnvzMlV7Q%3D%3D&trk=flagship3_search_srp_jobs,IAM Projekt manager,berlin,Computer Futures,37 applicants,2 weeks ago,see link directly,[],Miriam Waldmann,internal,False
27,3661611989,https://www.linkedin.com/jobs/view/3661611989/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=hZUvgM%2BNEVWwm4xV3mw2Uw%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager:in Photovoltaik (m/w/d) - 4 Tage Woche,berlin,GreenRock Energy AG,94 applicants,1 month ago,see link directly,[],Luise Grosse,internal,False
28,3694839055,https://www.linkedin.com/jobs/view/3694839055/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=mCuo4x9Y1cdkGaIiPnrCOQ%3D%3D&trk=flagship3_search_srp_jobs,(Senior) Projektmanager-/In (m/w/d) Ladeinfrastruktur & E-Mobilität,berlin,SUMOCO - Sustainable Mobility Consulting GmbH,13 applicants,2 days ago,see link directly,[],Thomas Endriß,internal,False
29,3665281086,https://www.linkedin.com/jobs/view/3665281086/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=K%2B85cbi30FqazV6BaWu1Fg%3D%3D&trk=flagship3_search_srp_jobs,Project Manager ERP,berlin,Barlow Search,87 applicants,4 weeks ago,see link directly,[],Marek Brazier-Kobus,internal,False
30,3669840342,https://www.linkedin.com/jobs/view/3669840342/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=4CgKyBPWSdNqSY3go5%2FzDQ%3D%3D&trk=flagship3_search_srp_jobs,Projektleitung (m/w/d) im Komplettbau- und Innenausbau,berlin,TM Ausbau GmbH,9 applicants,4 weeks ago,see link directly,[],Wolfgang Kurz,internal,False
31,3691312117,https://www.linkedin.com/jobs/view/3691312117/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=y2MtfTxJ4uUHuj5VoabH9A%3D%3D&trk=flagship3_search_srp_jobs,Project Manager / (Innen-) Architekt Messebau (m/w/d),berlin,MB Capital Services GmbH,26 applicants,6 days ago,see link directly,[],Kathleen Kolm,internal,False
32,3686132754,https://www.linkedin.com/jobs/view/3686132754/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=k0HgvCxGbT6VKfG26ZpDZQ%3D%3D&trk=flagship3_search_srp_jobs,Product Manager / Project Manager Software Solutions | Public Sector | Berlin | up to 80k,berlin,Optimus Search,82 applicants,1 week ago,see link directly,[],Lewis Fellows,internal,False
33,3687772267,https://www.linkedin.com/jobs/view/3687772267/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=dCre%2FR2KAQqyNVY3ilLLCg%3D%3D&trk=flagship3_search_srp_jobs,Senior Project Manager / Seniorprojektleitertätig,berlin,Core Talent Recruitment,21 applicants,1 week ago,see link directly,['tomevans@coretalent.co.uk'],Tom Evans,internal,False
34,3617397579,https://www.linkedin.com/jobs/view/3617397579/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=v9xZcRAsZClLRxqU5NZGKg%3D%3D&trk=flagship3_search_srp_jobs,Projektleitung Stellwerke ESTW / DSTW (m/w/d),berlin,IKOS GROUP,38 applicants,Reposted  3 weeks ago,see link directly,['emueller@ikosconsulting.com'],,internal,False
35,3627966140,https://www.linkedin.com/jobs/view/3627966140/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=yuHwkBt0EiFgfHCOjamU7A%3D%3D&trk=flagship3_search_srp_jobs,Senior Quantitative Project Manager (Remote),berlin,M3,495 applicants,Reposted  2 days ago,see link directly,[],,internal,False
36,3684929095,https://www.linkedin.com/jobs/view/3684929095/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=%2FNGIKAXXKJwmgH05mJJAJQ%3D%3D&trk=flagship3_search_srp_jobs,Mitarbeiter:in (m/w/d) Projektsteuerung & Projektleitung mit mehrjähriger Berufserfahrung in Vollzeit,berlin,zanderroth,8 applicants,1 week ago,see link directly,['bewerbung@zanderroth.de'],Milena Kalojanov,internal,False
37,3690540910,https://www.linkedin.com/jobs/view/3690540910/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=3C7V8X9hnc5duIVbvv7Thg%3D%3D&trk=flagship3_search_srp_jobs,S/4HANA Project Manager,berlin,IgniteSAP,30 applicants,3 days ago,see link directly,['hugo.rossi@ignitesap.com'],Hugo Rossi,internal,False
38,3445816901,https://www.linkedin.com/jobs/view/3445816901/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=OsaTIw7VjAolxIoJYDAFfQ%3D%3D&trk=flagship3_search_srp_jobs,Project Manager R&D Medizintechnik NPI (m/w/d),berlin,Novanta Inc.,163 applicants,Reposted  1 month ago,see link directly,['adrian.klimek@novanta.com'],Adrian Klimek,internal,False
39,3692125371,https://www.linkedin.com/jobs/view/3692125371/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=MHtUkBf3Xno%2B3NkA%2Fk1F2A%3D%3D&trk=flagship3_search_srp_jobs,SAP-Projektmanager:in,berlin,Evora IT Solutions,13 applicants,1 day ago,see link directly,[],Eva R.,internal,False
40,3691149432,https://www.linkedin.com/jobs/view/3691149432/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=NCRtZBt8odgWulFHO8lNIg%3D%3D&trk=flagship3_search_srp_jobs,Project Manager,berlin,Connecting Experts,71 applicants,2 days ago,see link directly,[],,internal,False
41,3656993856,https://www.linkedin.com/jobs/view/3656993856/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=lSg9dVXSrelAZ5WpaHvpXg%3D%3D&trk=flagship3_search_srp_jobs,Hardware + Software Project Manager (m/w/d),berlin,Luxoft,197 applicants,Reposted  2 weeks ago,see link directly,[],Daria M.,internal,False
42,3697203237,https://www.linkedin.com/jobs/view/3697203237/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=G%2FQVdNuID4Ob8MaL4iFKaw%3D%3D&trk=flagship3_search_srp_jobs,Senior Scrum Master / Agile Coach,berlin,Luxoft,2 hours ago, · ,see link directly,[],,internal,False
43,3680743008,https://www.linkedin.com/jobs/view/3680743008/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=RXr5kvtX0UY1uKksQvXumw%3D%3D&trk=flagship3_search_srp_jobs,Senior Project Manager - SAP S/4 Hana (w/m/d),berlin,Cloud SAP,31 applicants,2 weeks ago,see link directly,['alex.mcguigan@cloud-international.com'],Alex McGuigan,internal,False
44,3688396511,https://www.linkedin.com/jobs/view/3688396511/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=9FA%2F4UNM6D7GHDpoHY71nw%3D%3D&trk=flagship3_search_srp_jobs,Customer Facing Rollout Project Manager (m/f/d),berlin,Autonomo Technologies,41 applicants,Reposted  2 days ago,see link directly,['hello@autonomo.tech'],Fabian Winner,internal,False
45,3677131780,https://www.linkedin.com/jobs/view/3677131780/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=luZ%2FxRUs%2BeXanN5OEZ4neg%3D%3D&trk=flagship3_search_srp_jobs,Project Manager - Development (German & English speaking) (m/f/d),berlin,numa,86 applicants,Reposted  1 week ago,see link directly,[],Vongai Laura Makotore,internal,False
46,3687449000,https://www.linkedin.com/jobs/view/3687449000/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=JAu1A3ouaR4%2Fmc08ZqIN8w%3D%3D&trk=flagship3_search_srp_jobs,Projektleitung (m/w/d) Montage für Betonfertigteile und Stahlbau in der Region Berlin,berlin,GOLDBECK,6 applicants,3 days ago,see link directly,[],,internal,False
47,3697204389,https://www.linkedin.com/jobs/view/3697204389/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=dkXnRvEiEPvy28XVGizVwg%3D%3D&trk=flagship3_search_srp_jobs,Senior Scrum Master / Agile Coach,berlin,Luxoft,1 hour ago, · ,see link directly,[],Diana Shulha,internal,False
48,3671082850,https://www.linkedin.com/jobs/view/3671082850/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=sDwEnnMYW8E%2FFJgt%2Bf%2Bn3Q%3D%3D&trk=flagship3_search_srp_jobs,Project Manager saas,berlin,Actaris Recruitment Ltd,160 applicants,3 weeks ago,see link directly,[],Anthony Cook,internal,False
49,3675646049,https://www.linkedin.com/jobs/view/3675646049/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=bgUGTh1zcO9duWdAjHGhjw%3D%3D&trk=flagship3_search_srp_jobs,Senior Technical Project Manager (French Speaking),berlin,Momentus Technologies,87 applicants,Reposted  1 day ago,see link directly,[],,internal,False
50,3677282451,https://www.linkedin.com/jobs/view/3677282451/?eBP=JOB_SEARCH_ORGANIC&refId=bHZvAh6aopjboTNYCpVArw%3D%3D&trackingId=9uy81dCA7MuXpJtvnLozUA%3D%3D&trk=flagship3_search_srp_jobs,IoT Software Project Manager,berlin,Masentó Group,268 applicants,Reposted  1 week ago,see link directly,[],James Taylor,internal,False
51,3693337784,https://www.linkedin.com/jobs/view/3693337784/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=b5QWUq3kyQ6XvWcUoRycnw%3D%3D&trk=flagship3_search_srp_jobs,Senior Scrum Master / Agile Coach,berlin,Luxoft,1 hour ago, · ,see link directly,[],Nadiia Tymoshenko,internal,False
52,3682789469,https://www.linkedin.com/jobs/view/3682789469/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=Q00QX42MAvQZfbwD%2BrQMNA%3D%3D&trk=flagship3_search_srp_jobs,(Senior) Technical Project Manager (m/w/d) | Vollzeit | Hybrid oder Remote,berlin,DIU MarTech Solutions GmbH,25 applicants,2 weeks ago,see link directly,[],Clara Maína Bambirra Silveira Malich,internal,False
53,3677270461,https://www.linkedin.com/jobs/view/3677270461/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=CvcQyy%2Fzac1Fu7V1aEQqAQ%3D%3D&trk=flagship3_search_srp_jobs,Salesforce Projektmanager,berlin,TECHOHANA,27 applicants,2 weeks ago,see link directly,['m.biernath@tech-ohana.com'],Melissa Biernath,internal,False
54,3697204390,https://www.linkedin.com/jobs/view/3697204390/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=VsxOVi7x1c5G21NGxpwhRw%3D%3D&trk=flagship3_search_srp_jobs,Senior Scrum Master / Agile Coach (m/w/d),berlin,Luxoft,1 hour ago, · ,see link directly,[],Daria M.,internal,False
55,3660681913,https://www.linkedin.com/jobs/view/3660681913/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=umMv06irIvmOkA2lTGQxLw%3D%3D&trk=flagship3_search_srp_jobs,Senior Technical Project Manager AdTech (m/w/d),berlin,RAUDIO.BIZ,90 applicants,1 month ago,see link directly,['bewerbung@raudio.biz'],Florian Fritsche,internal,False
56,3693336927,https://www.linkedin.com/jobs/view/3693336927/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=aFlAfqFwHnr%2Baoy4hzVLxA%3D%3D&trk=flagship3_search_srp_jobs,Senior Scrum Master / Agile Coach,berlin,Luxoft,1 hour ago, · ,see link directly,[],Khrystyna Buhaiova,internal,False
57,3610128375,https://www.linkedin.com/jobs/view/3610128375/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=ue4L7AQKYfiO%2FzAyEv1tWw%3D%3D&trk=flagship3_search_srp_jobs,Senior Projektplaner / Projektsteuerer (m/w/d) Bereich Terminplaner,berlin,CEPT GmbH,98 applicants,3 months ago,see link directly,[],Anne Rieder,internal,False
58,3688877295,https://www.linkedin.com/jobs/view/3688877295/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=WmJfIeSbstHeQXjm1aGQxg%3D%3D&trk=flagship3_search_srp_jobs,Freelance Senior Infra Project Manager,berlin,Atos,432 applicants,6 days ago,see link directly,[],Reena D.,internal,False
59,3688495315,https://www.linkedin.com/jobs/view/3688495315/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=EfGetpbonj3Q76d5jlGUmQ%3D%3D&trk=flagship3_search_srp_jobs,Project Manager - Retail Banking - Base In Saudi Arabia M/F,berlin,Horizons,"1,840 applicants",1 day ago,see link directly,[],Adrien Kallel,internal,False
60,3641963539,https://www.linkedin.com/jobs/view/3641963539/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=dWf3NW7kfuhKt9J00nmtSQ%3D%3D&trk=flagship3_search_srp_jobs,Senior IT Project Manager (m/w/d),berlin,Getronics,Reposted  55 minutes ago, · ,see link directly,[],Annika Heppe,internal,False
61,3679353088,https://www.linkedin.com/jobs/view/3679353088/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=fSQn0h0Pqv6cCzL4NlqBwA%3D%3D&trk=flagship3_search_srp_jobs,Senior Project Manager,berlin,Career Opportunities International,Reposted  3 hours ago, · ,see link directly,[],,internal,False
62,3555366816,https://www.linkedin.com/jobs/view/3555366816/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=nDzhLFZQuNyg2Ks%2Bv6kiHg%3D%3D&trk=flagship3_search_srp_jobs,Project Manager,berlin,Eng.Co Group,"3,606 applicants",Reposted  1 week ago,see link directly,[],,internal,False
63,3686128930,https://www.linkedin.com/jobs/view/3686128930/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=x4vfnuKy6YReyVFRBGCl8A%3D%3D&trk=flagship3_search_srp_jobs,Software Project Manager - Up to €80k - German speaking,berlin,Optimus Search,29 applicants,1 week ago,see link directly,[],Lewis Fellows,internal,False
64,3669804531,https://www.linkedin.com/jobs/view/3669804531/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=0HIpxCQfGZ9PQ5KEarNgFw%3D%3D&trk=flagship3_search_srp_jobs,Blackline Project Manager (Must have Blackline experience),berlin,SystemsAccountants,132 applicants,Reposted  2 weeks ago,see link directly,[],Geoff Coleman,internal,False
65,3684787903,https://www.linkedin.com/jobs/view/3684787903/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=ia0mjb7DFa9h6XzoK2SUqw%3D%3D&trk=flagship3_search_srp_jobs,Project Manager,berlin,Biosero,704 applicants,1 week ago,see link directly,[],,internal,False
66,3673679671,https://www.linkedin.com/jobs/view/3673679671/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=o50L2vhTQnlUmPcH1eU5Qg%3D%3D&trk=flagship3_search_srp_jobs,LIMS/ELN Project Manager,berlin,Cubiq Recruitment,289 applicants,3 weeks ago,see link directly,[],Daniel Wallace,internal,False
67,3679118613,https://www.linkedin.com/jobs/view/3679118613/?eBP=JOB_SEARCH_ORGANIC&refId=dD%2BxCNTjcP2CT8Qznd6GGQ%3D%3D&trackingId=vFq5Hbm%2BrXtA2bdJDZg%2BNg%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager Marketing Cloud (m/w/d),berlin,OSF Digital,127 applicants,2 weeks ago,see link directly,[],Sarah Abou-El-Hassan,internal,False
